day_of_year,year,station_name,latitude,longitude,rating,rating_count,gallon_price,barrel_price
51,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.35,53.92
51,2020,BP,42.043893,-91.689638,nan,nan,2.13,53.92
51,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.14,53.92
51,2020,Station Llc,41.9436388,-91.747428,nan,nan,2.25,53.92
51,2020,HILL BROS (CONOCO/PHILLIPS),41.977438,-91.6425469,nan,nan,2.2,53.92
51,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.3,53.92
51,2020,Kum & Go,42.00935140000001,-91.6355171,nan,nan,2.15,53.92
51,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.35,53.92
51,2020,Casey's,42.010201,-91.6623568,nan,nan,2.3,53.92
51,2020,Hawkeye Convenience Store,41.956042,-91.726507,nan,nan,2.35,53.92
51,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.3,53.92
51,2020,Casey's,41.94336309999999,-91.6755828,nan,nan,2.35,53.92
51,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.35,53.92
51,2020,Sam's Club Fuel Center,42.0337591,-91.680571,nan,nan,2.13,53.92
51,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.11,53.92
51,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.3,53.92
51,2020,FASMART,41.956432,-91.676417,nan,nan,2.46,53.92
51,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,53.92
51,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,53.92
51,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.2,53.92
51,2020,Kwik Star,41.9445594,-91.667744,nan,nan,2.35,53.92
51,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,53.92
51,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.3,53.92
51,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,53.92
51,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,53.92
51,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.35,53.92
51,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.17,53.92
51,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,53.92
51,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.3,53.92
51,2020,BP,42.093885,-91.697705,nan,nan,2.35,53.92
52,2020,BP,41.9644691,-91.7066488,nan,nan,2.33,53.46
52,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.35,53.46
52,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.35,53.46
52,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.35,53.46
52,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.35,53.46
52,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.18,53.46
52,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.25,53.46
52,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,53.46
52,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.35,53.46
52,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.35,53.46
52,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.35,53.46
52,2020,BP,42.0058517,-91.635257,nan,nan,2.3,53.46
52,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,53.46
52,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.35,53.46
52,2020,BP,42.043893,-91.689638,nan,nan,2.3,53.46
52,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.35,53.46
52,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.27,53.46
52,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.32,53.46
52,2020,Casey's,42.010201,-91.6623568,nan,nan,2.3,53.46
52,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.33,53.46
52,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.27,53.46
52,2020,FASMART,41.956432,-91.676417,nan,nan,2.18,53.46
52,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,53.46
52,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,53.46
52,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.29,53.46
52,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,53.46
52,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,53.46
52,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.35,53.46
52,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,53.46
52,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.29,53.46
52,2020,BP,42.093885,-91.697705,nan,nan,2.4,53.46
53,2020,Shell,41.9642396,-91.7397586,nan,nan,2.35,53.46
53,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.75,53.46
53,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,53.46
53,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.35,53.46
53,2020,BP,42.043893,-91.689638,nan,nan,2.3,53.46
53,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.27,53.46
53,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.32,53.46
53,2020,Casey's,42.010201,-91.6623568,nan,nan,2.3,53.46
53,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.29,53.46
53,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.32,53.46
53,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.3,53.46
53,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,53.46
53,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,53.46
53,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.3,53.46
53,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.27,53.46
53,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.35,53.46
53,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,53.46
53,2020,BP,42.093885,-91.697705,nan,nan,2.4,53.46
54,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.35,53.46
54,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.55,53.46
54,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.35,53.46
54,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,53.46
54,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.28,53.46
54,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.62,53.46
54,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,53.46
54,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,53.46
54,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,53.46
54,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.24,53.46
54,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,53.46
54,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.27,53.46
54,2020,BP,42.093885,-91.697705,nan,nan,2.4,53.46
55,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.28,51.14
55,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.25,51.14
55,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.35,51.14
55,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,51.14
55,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,51.14
55,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.31,51.14
55,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.35,51.14
55,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.35,51.14
55,2020,BP,42.0058517,-91.635257,nan,nan,2.3,51.14
55,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,51.14
55,2020,BP,42.043893,-91.689638,nan,nan,2.3,51.14
55,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.32,51.14
55,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.24,51.14
55,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.25,51.14
55,2020,Casey's,42.010201,-91.6623568,nan,nan,2.3,51.14
55,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.35,51.14
55,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.24,51.14
55,2020,FASMART,41.956432,-91.676417,nan,nan,2.18,51.14
55,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,51.14
55,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,51.14
55,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,51.14
55,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.27,51.14
55,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,51.14
55,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,51.14
55,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.24,51.14
55,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,51.14
55,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.27,51.14
55,2020,BP,42.093885,-91.697705,nan,nan,2.45,51.14
56,2020,BP,41.9644691,-91.7066488,nan,nan,2.26,50.11
56,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.35,50.11
56,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,50.11
56,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,50.11
56,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,50.11
56,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.31,50.11
56,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,50.11
56,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.35,50.11
56,2020,BP,42.0058517,-91.635257,nan,nan,2.3,50.11
56,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,50.11
56,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,50.11
56,2020,BP,42.043893,-91.689638,nan,nan,2.3,50.11
56,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,nan,50.11
56,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.25,50.11
56,2020,Casey's,42.010201,-91.6623568,nan,nan,2.3,50.11
56,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.29,50.11
56,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.35,50.11
56,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.24,50.11
56,2020,FASMART,41.956432,-91.676417,nan,nan,2.28,50.11
56,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,50.11
56,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,50.11
56,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.24,50.11
56,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,50.11
56,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,50.11
56,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.32,50.11
56,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.3,50.11
56,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,50.11
56,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.24,50.11
56,2020,BP,42.093885,-91.697705,nan,nan,2.45,50.11
57,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.28,49.2
57,2020,BP,41.9644691,-91.7066488,nan,nan,2.3,49.2
57,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.35,49.2
57,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,49.2
57,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.35,49.2
57,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.31,49.2
57,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.35,49.2
57,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,49.2
57,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,49.2
57,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,49.2
57,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.31,49.2
57,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,49.2
57,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.31,49.2
57,2020,BP,42.0058517,-91.635257,nan,nan,nan,49.2
57,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,49.2
57,2020,BP,42.043893,-91.689638,nan,nan,2.3,49.2
57,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.35,49.2
57,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.24,49.2
57,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.35,49.2
57,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.35,49.2
57,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.24,49.2
57,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.3,49.2
57,2020,FASMART,41.956432,-91.676417,nan,nan,2.28,49.2
57,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,49.2
57,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,49.2
57,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.3,49.2
57,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,49.2
57,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.24,49.2
57,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,49.2
57,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,49.2
57,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.32,49.2
57,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.3,49.2
57,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,49.2
57,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.24,49.2
57,2020,BP,42.093885,-91.697705,nan,nan,2.45,49.2
58,2020,BP,41.9644691,-91.7066488,nan,nan,2.32,47.61
58,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.35,47.61
58,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.35,47.61
58,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.35,47.61
58,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,47.61
58,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,47.61
58,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,47.61
58,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.31,47.61
58,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,47.61
58,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,47.61
58,2020,BP,42.043893,-91.689638,nan,nan,2.3,47.61
58,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.37,47.61
58,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.24,47.61
58,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.32,47.61
58,2020,Casey's,42.010201,-91.6623568,nan,nan,2.28,47.61
58,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.29,47.61
58,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.32,47.61
58,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.24,47.61
58,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.28,47.61
58,2020,FASMART,41.956432,-91.676417,nan,nan,nan,47.61
58,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,47.61
58,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,47.61
58,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.55,47.61
58,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,47.61
58,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.24,47.61
58,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,47.61
58,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,47.61
58,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.32,47.61
58,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.25,47.61
58,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,47.61
58,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.24,47.61
58,2020,BP,42.093885,-91.697705,nan,nan,2.35,47.61
59,2020,BP,41.9644691,-91.7066488,nan,nan,2.3,45.58
59,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.28,45.58
59,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,45.58
59,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.31,45.58
59,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.28,45.58
59,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,45.58
59,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,45.58
59,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,45.58
59,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,45.58
59,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,45.58
59,2020,BP,42.0058517,-91.635257,nan,nan,2.26,45.58
59,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,45.58
59,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,45.58
59,2020,BP,42.043893,-91.689638,nan,nan,2.29,45.58
59,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.24,45.58
59,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.27,45.58
59,2020,Casey's,42.010201,-91.6623568,nan,nan,2.24,45.58
59,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.49,45.58
59,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.21,45.58
59,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.24,45.58
59,2020,FASMART,41.956432,-91.676417,nan,nan,2.28,45.58
59,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,45.58
59,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,45.58
59,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.28,45.58
59,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.24,45.58
59,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,45.58
59,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,45.58
59,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.28,45.58
59,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.25,45.58
59,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,45.58
59,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.24,45.58
59,2020,BP,42.093885,-91.697705,nan,nan,2.35,45.58
60,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.32,45.26
60,2020,BP,41.9644691,-91.7066488,nan,nan,2.3,45.26
60,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.27,45.26
60,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,45.26
60,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.23,45.26
60,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.27,45.26
60,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.2,45.26
60,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,45.26
60,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,45.26
60,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,45.26
60,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,45.26
60,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,45.26
60,2020,BP,42.0058517,-91.635257,nan,nan,2.23,45.26
60,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,45.26
60,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,45.26
60,2020,BP,42.043893,-91.689638,nan,nan,2.28,45.26
60,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.31,45.26
60,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.24,45.26
60,2020,Casey's,42.010201,-91.6623568,nan,nan,2.21,45.26
60,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.24,45.26
60,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.28,45.26
60,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.21,45.26
60,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.21,45.26
60,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.35,45.26
60,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,45.26
60,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.2,45.26
60,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,45.26
60,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.35,45.26
60,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.28,45.26
60,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.25,45.26
60,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,45.26
60,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.2,45.26
60,2020,BP,42.093885,-91.697705,nan,nan,2.35,45.26
61,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.25,45.26
61,2020,BP,41.9644691,-91.7066488,nan,nan,2.15,45.26
61,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.16,45.26
61,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.28,45.26
61,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,45.26
61,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,45.26
61,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,45.26
61,2020,BP,42.043893,-91.689638,nan,nan,2.28,45.26
61,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.19,45.26
61,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.17,45.26
61,2020,Casey's,42.010201,-91.6623568,nan,nan,2.19,45.26
61,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.16,45.26
61,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.18,45.26
61,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.3,45.26
61,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,45.26
61,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.28,45.26
61,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.2,45.26
61,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,45.26
61,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.2,45.26
61,2020,BP,42.093885,-91.697705,nan,nan,2.35,45.26
62,2020,BP,41.9644691,-91.7066488,nan,nan,2.15,45.09
62,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.15,45.09
62,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,45.09
62,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.32,45.09
62,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,45.09
62,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,45.09
62,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,45.09
62,2020,BP,42.043893,-91.689638,nan,nan,2.23,45.09
62,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.2,45.09
62,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.18,45.09
62,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.15,45.09
62,2020,Casey's,42.010201,-91.6623568,nan,nan,2.17,45.09
62,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.15,45.09
62,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,nan,45.09
62,2020,FASMART,41.956432,-91.676417,nan,nan,2.24,45.09
62,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.3,45.09
62,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.35,45.09
62,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.28,45.09
62,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,45.09
62,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.18,45.09
62,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.3,45.09
62,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.3,45.09
62,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.28,45.09
62,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.25,45.09
62,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.35,45.09
62,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.18,45.09
62,2020,BP,42.093885,-91.697705,nan,nan,2.35,45.09
63,2020,BP,41.9644691,-91.7066488,nan,nan,2.06,48.14
63,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.11,48.14
63,2020,Shell,41.9642396,-91.7397586,nan,nan,2.3,48.14
63,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.11,48.14
63,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.14,48.14
63,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.47,48.14
63,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,48.14
63,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.13,48.14
63,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,48.14
63,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,48.14
63,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,48.14
63,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,48.14
63,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,48.14
63,2020,BP,42.043893,-91.689638,nan,nan,2.21,48.14
63,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.2,48.14
63,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.13,48.14
63,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.05,48.14
63,2020,Casey's,42.010201,-91.6623568,nan,nan,2.12,48.14
63,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.24,48.14
63,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.08,48.14
63,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.15,48.14
63,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.12,48.14
63,2020,FASMART,41.956432,-91.676417,nan,nan,2.59,48.14
63,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.3,48.14
63,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.25,48.14
63,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,48.14
63,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.13,48.14
63,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.35,48.14
63,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.3,48.14
63,2020,Casey's,41.9288416,-91.7787472,nan,nan,1.9,48.14
63,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.17,48.14
63,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.26,48.14
63,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.13,48.14
63,2020,BP,42.093885,-91.697705,nan,nan,2.35,48.14
64,2020,BP,41.9644691,-91.7066488,nan,nan,2.03,47.89
64,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.04,47.89
64,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.28,47.89
